Results Table 1


Results Table 2



Time,Displacement,Force
(s),(mm),(kN)
"0.0000","-0.0001","0.0020"
"0.0200","-0.0001","0.0020"
"0.0400","-0.0001","0.0020"
"0.0600","0.0001","0.0020"
"0.0800","0.0004","0.0020"
"0.1000","0.0008","0.0020"
"0.1200","0.0014","0.0020"
"0.1400","0.0019","0.0020"
"0.1600","0.0023","0.0020"
"0.1800","0.0027","0.0020"
"0.2000","0.0031","0.0020"
"0.2200","0.0035","0.0019"
"0.2400","0.0039","0.0019"
"0.2600","0.0042","0.0020"
"0.2800","0.0046","0.0019"
"0.3000","0.0049","0.0020"
"0.3200","0.0052","0.0020"
"0.3400","0.0055","0.0020"
"0.3600","0.0058","0.0020"
"0.3800","0.0063","0.0020"
"0.4000","0.0066","0.0020"
"0.4200","0.0070","0.0019"
"0.4400","0.0073","0.0019"
"0.4600","0.0076","0.0020"
"0.4800","0.0079","0.0020"
"0.5000","0.0082","0.0019"
"0.5200","0.0086","0.0020"
"0.5400","0.0090","0.0020"
"0.5600","0.0093","0.0020"
"0.5800","0.0096","0.0020"
"0.6000","0.0099","0.0019"
"0.6200","0.0102","0.0020"
"0.6400","0.0104","0.0020"
"0.6600","0.0108","0.0019"
"0.6800","0.0112","0.0019"
"0.7000","0.0116","0.0019"
"0.7200","0.0120","0.0020"
"0.7400","0.0123","0.0020"
"0.7600","0.0126","0.0020"
"0.7800","0.0129","0.0020"
"0.8000","0.0132","0.0020"
"0.8200","0.0136","0.0020"
"0.8400","0.0139","0.0019"
"0.8600","0.0143","0.0019"
"0.8800","0.0146","0.0020"
"0.9000","0.0149","0.0020"
"0.9200","0.0152","0.0020"
"0.9400","0.0155","0.0020"
"0.9600","0.0159","0.0020"
"0.9800","0.0162","0.0020"
"1.0000","0.0166","0.0019"
"1.0200","0.0170","0.0019"
"1.0400","0.0173","0.0019"
"1.0600","0.0176","0.0020"
"1.0800","0.0179","0.0020"
"1.1000","0.0182","0.0020"
"1.1200","0.0186","0.0020"
"1.1400","0.0190","0.0020"
"1.1600","0.0193","0.0020"
"1.1800","0.0197","0.0020"
"1.2000","0.0199","0.0020"
"1.2200","0.0202","0.0020"
"1.2400","0.0205","0.0020"
"1.2600","0.0208","0.0020"
"1.2800","0.0212","0.0020"
"1.3000","0.0216","0.0020"
"1.3200","0.0220","0.0020"
"1.3400","0.0223","0.0020"
"1.3600","0.0226","0.0020"
"1.3800","0.0229","0.0020"
"1.4000","0.0232","0.0019"
"1.4200","0.0235","0.0019"
"1.4400","0.0239","0.0019"
"1.4600","0.0243","0.0019"
"1.4800","0.0246","0.0020"
"1.5000","0.0249","0.0020"
"1.5200","0.0252","0.0019"
"1.5400","0.0255","0.0020"
"1.5600","0.0258","0.0019"
"1.5800","0.0261","0.0020"
"1.6000","0.0265","0.0020"
"1.6200","0.0269","0.0020"
"1.6400","0.0273","0.0019"
"1.6600","0.0276","0.0020"
"1.6800","0.0279","0.0020"
"1.7000","0.0282","0.0019"
"1.7200","0.0286","0.0019"
"1.7400","0.0289","0.0019"
"1.7600","0.0293","0.0019"
"1.7800","0.0297","0.0020"
"1.8000","0.0300","0.0020"
"1.8200","0.0303","0.0020"
"1.8400","0.0305","0.0020"
"1.8600","0.0309","0.0020"
"1.8800","0.0312","0.0020"
"1.9000","0.0316","0.0020"
"1.9200","0.0319","0.0019"
"1.9400","0.0323","0.0020"
"1.9600","0.0326","0.0019"
"1.9800","0.0329","0.0020"
"2.0000","0.0332","0.0020"
"2.0200","0.0335","0.0019"
"2.0400","0.0339","0.0019"
"2.0600","0.0342","0.0019"
"2.0800","0.0346","0.0019"
"2.1000","0.0349","0.0020"
"2.1200","0.0352","0.0020"
"2.1400","0.0355","0.0019"
"2.1600","0.0358","0.0019"
"2.1800","0.0362","0.0020"
"2.2000","0.0365","0.0020"
"2.2200","0.0369","0.0020"
"2.2400","0.0373","0.0020"
"2.2600","0.0377","0.0020"
"2.2800","0.0380","0.0020"
"2.3000","0.0383","0.0020"
"2.3200","0.0386","0.0020"
"2.3400","0.0390","0.0020"
"2.3600","0.0394","0.0020"
"2.3800","0.0398","0.0020"
"2.4000","0.0401","0.0020"
"2.4200","0.0403","0.0020"
"2.4400","0.0406","0.0021"
"2.4600","0.0409","0.0021"
"2.4800","0.0411","0.0021"
"2.5000","0.0415","0.0021"
"2.5200","0.0419","0.0021"
"2.5400","0.0423","0.0021"
"2.5600","0.0426","0.0022"
"2.5800","0.0430","0.0022"
"2.6000","0.0433","0.0022"
"2.6200","0.0436","0.0022"
"2.6400","0.0439","0.0023"
"2.6600","0.0442","0.0023"
"2.6800","0.0446","0.0023"
"2.7000","0.0449","0.0024"
"2.7200","0.0453","0.0024"
"2.7400","0.0455","0.0025"
"2.7600","0.0459","0.0025"
"2.7800","0.0462","0.0026"
"2.8000","0.0465","0.0026"
"2.8200","0.0469","0.0027"
"2.8400","0.0472","0.0028"
"2.8600","0.0477","0.0029"
"2.8800","0.0480","0.0030"
"2.9000","0.0483","0.0031"
"2.9200","0.0486","0.0031"
"2.9400","0.0490","0.0032"
"2.9600","0.0493","0.0033"
"2.9800","0.0497","0.0034"
"3.0000","0.0500","0.0035"
"3.0200","0.0504","0.0036"
"3.0400","0.0506","0.0037"
"3.0600","0.0509","0.0038"
"3.0800","0.0512","0.0039"
"3.1000","0.0515","0.0040"
"3.1200","0.0519","0.0041"
"3.1400","0.0522","0.0042"
"3.1600","0.0526","0.0043"
"3.1800","0.0530","0.0044"
"3.2000","0.0532","0.0046"
"3.2200","0.0536","0.0047"
"3.2400","0.0539","0.0049"
"3.2600","0.0542","0.0049"
"3.2800","0.0545","0.0050"
"3.3000","0.0549","0.0051"
"3.3200","0.0552","0.0053"
"3.3400","0.0556","0.0055"
"3.3600","0.0559","0.0056"
"3.3800","0.0561","0.0057"
"3.4000","0.0565","0.0058"
"3.4200","0.0568","0.0060"
"3.4400","0.0573","0.0061"
"3.4600","0.0576","0.0063"
"3.4800","0.0580","0.0064"
"3.5000","0.0583","0.0066"
"3.5200","0.0586","0.0067"
"3.5400","0.0589","0.0068"
"3.5600","0.0593","0.0069"
"3.5800","0.0597","0.0071"
"3.6000","0.0601","0.0072"
"3.6200","0.0604","0.0074"
"3.6400","0.0606","0.0076"
"3.6600","0.0609","0.0077"
"3.6800","0.0612","0.0078"
"3.7000","0.0615","0.0079"
"3.7200","0.0618","0.0081"
"3.7400","0.0622","0.0083"
"3.7600","0.0626","0.0085"
"3.7800","0.0629","0.0087"
"3.8000","0.0633","0.0089"
"3.8200","0.0636","0.0091"
"3.8400","0.0639","0.0093"
"3.8600","0.0642","0.0094"
"3.8800","0.0646","0.0096"
"3.9000","0.0649","0.0098"
"3.9200","0.0653","0.0100"
"3.9400","0.0656","0.0103"
"3.9600","0.0659","0.0105"
"3.9800","0.0662","0.0107"
"4.0000","0.0665","0.0109"
"4.0200","0.0669","0.0111"
"4.0400","0.0672","0.0114"
"4.0600","0.0676","0.0116"
"4.0800","0.0680","0.0119"
"4.1000","0.0683","0.0121"
"4.1200","0.0686","0.0124"
"4.1400","0.0689","0.0126"
"4.1600","0.0693","0.0128"
"4.1800","0.0696","0.0130"
"4.2000","0.0700","0.0133"
"4.2200","0.0703","0.0135"
"4.2400","0.0707","0.0138"
"4.2600","0.0709","0.0140"
"4.2800","0.0712","0.0142"
"4.3000","0.0715","0.0144"
"4.3200","0.0718","0.0146"
"4.3400","0.0722","0.0148"
"4.3600","0.0725","0.0151"
"4.3800","0.0729","0.0153"
"4.4000","0.0733","0.0156"
"4.4200","0.0736","0.0159"
"4.4400","0.0739","0.0162"
"4.4600","0.0742","0.0164"
"4.4800","0.0746","0.0166"
"4.5000","0.0749","0.0168"
"4.5200","0.0753","0.0171"
"4.5400","0.0756","0.0174"
"4.5600","0.0760","0.0177"
"4.5800","0.0762","0.0179"
"4.6000","0.0766","0.0181"
"4.6200","0.0769","0.0183"
"4.6400","0.0772","0.0185"
"4.6600","0.0776","0.0188"
"4.6800","0.0779","0.0190"
"4.7000","0.0783","0.0194"
"4.7200","0.0786","0.0197"
"4.7400","0.0790","0.0199"
"4.7600","0.0792","0.0201"
"4.7800","0.0796","0.0204"
"4.8000","0.0800","0.0206"
"4.8200","0.0803","0.0209"
"4.8400","0.0807","0.0212"
"4.8600","0.0810","0.0215"
"4.8800","0.0813","0.0218"
"4.9000","0.0815","0.0220"
"4.9200","0.0818","0.0221"
"4.9400","0.0821","0.0224"
"4.9600","0.0825","0.0227"
"4.9800","0.0829","0.0230"
"5.0000","0.0833","0.0234"
"5.0200","0.0836","0.0238"
"5.0400","0.0839","0.0241"
"5.0600","0.0843","0.0244"
"5.0800","0.0846","0.0246"
"5.1000","0.0849","0.0249"
"5.1200","0.0853","0.0252"
"5.1400","0.0856","0.0255"
"5.1600","0.0859","0.0259"
"5.1800","0.0862","0.0262"
"5.2000","0.0865","0.0265"
"5.2200","0.0868","0.0268"
"5.2400","0.0872","0.0270"
"5.2600","0.0875","0.0273"
"5.2800","0.0879","0.0277"
"5.3000","0.0883","0.0282"
"5.3200","0.0886","0.0286"
"5.3400","0.0889","0.0290"
"5.3600","0.0893","0.0293"
"5.3800","0.0896","0.0296"
"5.4000","0.0899","0.0299"
"5.4200","0.0903","0.0303"
"5.4400","0.0906","0.0307"
"5.4600","0.0910","0.0311"
"5.4800","0.0913","0.0315"
"5.5000","0.0916","0.0319"
"5.5200","0.0918","0.0322"
"5.5400","0.0921","0.0324"
"5.5600","0.0925","0.0328"
"5.5800","0.0929","0.0332"
"5.6000","0.0933","0.0337"
"5.6200","0.0936","0.0342"
"5.6400","0.0940","0.0347"
"5.6600","0.0943","0.0351"
"5.6800","0.0946","0.0355"
"5.7000","0.0949","0.0359"
"5.7200","0.0952","0.0363"
"5.7400","0.0956","0.0367"
"5.7600","0.0959","0.0372"
"5.7800","0.0963","0.0377"
"5.8000","0.0965","0.0381"
"5.8200","0.0969","0.0385"
"5.8400","0.0972","0.0389"
"5.8600","0.0975","0.0393"
"5.8800","0.0979","0.0398"
"5.9000","0.0983","0.0404"
"5.9200","0.0986","0.0410"
"5.9400","0.0989","0.0415"
"5.9600","0.0993","0.0419"
"5.9800","0.0996","0.0424"
"6.0000","0.0999","0.0428"
"6.0200","0.1003","0.0433"
"6.0400","0.1007","0.0438"
"6.0600","0.1010","0.0444"
"6.0800","0.1014","0.0449"
"6.1000","0.1016","0.0454"
"6.1200","0.1019","0.0458"
"6.1400","0.1022","0.0461"
"6.1600","0.1025","0.0465"
"6.1800","0.1029","0.0469"
"6.2000","0.1032","0.0475"
"6.2200","0.1036","0.0481"
"6.2400","0.1040","0.0487"
"6.2600","0.1042","0.0493"
"6.2800","0.1046","0.0498"
"6.3000","0.1049","0.0502"
"6.3200","0.1052","0.0507"
"6.3400","0.1056","0.0512"
"6.3600","0.1059","0.0517"
"6.3800","0.1062","0.0523"
"6.4000","0.1066","0.0529"
"6.4200","0.1069","0.0535"
"6.4400","0.1071","0.0540"
"6.4600","0.1075","0.0545"
"6.4800","0.1078","0.0550"
"6.5000","0.1082","0.0557"
"6.5200","0.1086","0.0566"
"6.5400","0.1090","0.0573"
"6.5600","0.1093","0.0580"
"6.5800","0.1096","0.0587"
"6.6000","0.1099","0.0593"
"6.6200","0.1103","0.0599"
"6.6400","0.1106","0.0605"
"6.6600","0.1111","0.0613"
"6.6800","0.1114","0.0621"
"6.7000","0.1117","0.0629"
"6.7200","0.1120","0.0635"
"6.7400","0.1122","0.0640"
"6.7600","0.1125","0.0645"
"6.7800","0.1128","0.0650"
"6.8000","0.1132","0.0657"
"6.8200","0.1136","0.0665"
"6.8400","0.1139","0.0674"
"6.8600","0.1143","0.0683"
"6.8800","0.1146","0.0691"
"6.9000","0.1149","0.0697"
"6.9200","0.1152","0.0704"
"6.9400","0.1156","0.0711"
"6.9600","0.1159","0.0718"
"6.9800","0.1163","0.0726"
"7.0000","0.1166","0.0734"
"7.0200","0.1168","0.0742"
"7.0400","0.1172","0.0749"
"7.0600","0.1175","0.0756"
"7.0800","0.1178","0.0764"
"7.1000","0.1182","0.0772"
"7.1200","0.1186","0.0783"
"7.1400","0.1190","0.0794"
"7.1600","0.1194","0.0805"
"7.1800","0.1196","0.0815"
"7.2000","0.1199","0.0823"
"7.2200","0.1203","0.0831"
"7.2400","0.1206","0.0840"
"7.2600","0.1210","0.0850"
"7.2800","0.1214","0.0861"
"7.3000","0.1217","0.0872"
"7.3200","0.1219","0.0881"
"7.3400","0.1222","0.0889"
"7.3600","0.1225","0.0896"
"7.3800","0.1228","0.0903"
"7.4000","0.1232","0.0911"
"7.4200","0.1235","0.0922"
"7.4400","0.1239","0.0934"
"7.4600","0.1243","0.0948"
"7.4800","0.1246","0.0960"
"7.5000","0.1249","0.0971"
"7.5200","0.1252","0.0980"
"7.5400","0.1255","0.0990"
"7.5600","0.1258","0.0999"
"7.5800","0.1262","0.1010"
"7.6000","0.1266","0.1023"
"7.6200","0.1269","0.1035"
"7.6400","0.1272","0.1046"
"7.6600","0.1275","0.1056"
"7.6800","0.1278","0.1066"
"7.7000","0.1282","0.1077"
"7.7200","0.1286","0.1089"
"7.7400","0.1290","0.1103"
"7.7600","0.1294","0.1118"
"7.7800","0.1296","0.1132"
"7.8000","0.1300","0.1143"
"7.8200","0.1303","0.1152"
"7.8400","0.1306","0.1163"
"7.8600","0.1309","0.1175"
"7.8800","0.1313","0.1187"
"7.9000","0.1317","0.1201"
"7.9200","0.1320","0.1214"
"7.9400","0.1323","0.1226"
"7.9600","0.1325","0.1236"
"7.9800","0.1328","0.1246"
"8.0000","0.1331","0.1255"
"8.0200","0.1335","0.1266"
"8.0400","0.1339","0.1279"
"8.0600","0.1343","0.1295"
"8.0800","0.1346","0.1312"
"8.1000","0.1349","0.1327"
"8.1200","0.1352","0.1340"
"8.1400","0.1355","0.1351"
"8.1600","0.1359","0.1361"
"8.1800","0.1362","0.1374"
"8.2000","0.1366","0.1387"
"8.2200","0.1369","0.1402"
"8.2400","0.1372","0.1416"
"8.2600","0.1375","0.1429"
"8.2800","0.1378","0.1440"
"8.3000","0.1382","0.1452"
"8.3200","0.1385","0.1465"
"8.3400","0.1389","0.1480"
"8.3600","0.1393","0.1496"
"8.3800","0.1397","0.1512"
"8.4000","0.1399","0.1526"
"8.4200","0.1403","0.1538"
"8.4400","0.1406","0.1550"
"8.4600","0.1409","0.1562"
"8.4800","0.1413","0.1576"
"8.5000","0.1416","0.1591"
"8.5200","0.1420","0.1608"
"8.5400","0.1423","0.1623"
"8.5600","0.1426","0.1635"
"8.5800","0.1428","0.1645"
"8.6000","0.1431","0.1655"
"8.6200","0.1435","0.1667"
"8.6400","0.1438","0.1681"
"8.6600","0.1443","0.1698"
"8.6800","0.1446","0.1717"
"8.7000","0.1450","0.1735"
"8.7200","0.1453","0.1751"
"8.7400","0.1456","0.1763"
"8.7600","0.1459","0.1776"
"8.7800","0.1463","0.1789"
"8.8000","0.1466","0.1804"
"8.8200","0.1469","0.1820"
"8.8400","0.1473","0.1836"
"8.8600","0.1476","0.1850"
"8.8800","0.1479","0.1863"
"8.9000","0.1482","0.1876"
"8.9200","0.1485","0.1889"
"8.9400","0.1489","0.1903"
"8.9600","0.1493","0.1920"
"8.9800","0.1496","0.1938"
"9.0000","0.1499","0.1956"
"9.0200","0.1503","0.1972"
"9.0400","0.1506","0.1987"
"9.0600","0.1509","0.2001"
"9.0800","0.1513","0.2016"
"9.1000","0.1517","0.2033"
"9.1200","0.1520","0.2051"
"9.1400","0.1524","0.2070"
"9.1600","0.1526","0.2086"
"9.1800","0.1529","0.2099"
"9.2000","0.1532","0.2109"
"9.2200","0.1535","0.2121"
"9.2400","0.1538","0.2134"
"9.2600","0.1542","0.2151"
"9.2800","0.1547","0.2171"
"9.3000","0.1550","0.2193"
"9.3200","0.1554","0.2212"
"9.3400","0.1556","0.2229"
"9.3600","0.1559","0.2244"
"9.3800","0.1563","0.2258"
"9.4000","0.1566","0.2273"
"9.4200","0.1570","0.2290"
"9.4400","0.1573","0.2307"
"9.4600","0.1576","0.2324"
"9.4800","0.1579","0.2339"
"9.5000","0.1581","0.2353"
"9.5200","0.1585","0.2368"
"9.5400","0.1588","0.2383"
"9.5600","0.1592","0.2402"
"9.5800","0.1596","0.2423"
"9.6000","0.1600","0.2445"
"9.6200","0.1603","0.2464"
"9.6400","0.1606","0.2481"
"9.6600","0.1609","0.2497"
"9.6800","0.1613","0.2514"
"9.7000","0.1617","0.2531"
"9.7200","0.1621","0.2552"
"9.7400","0.1624","0.2572"
"9.7600","0.1627","0.2592"
"9.7800","0.1629","0.2608"
"9.8000","0.1632","0.2621"
"9.8200","0.1635","0.2634"
"9.8400","0.1638","0.2649"
"9.8600","0.1642","0.2666"
"9.8800","0.1646","0.2686"
"9.9000","0.1650","0.2710"
"9.9200","0.1653","0.2734"
"9.9400","0.1656","0.2754"
"9.9600","0.1659","0.2770"
"9.9800","0.1662","0.2785"
"10.0000","0.1665","0.2800"
"10.0200","0.1669","0.2817"
"10.0400","0.1672","0.2835"
"10.0600","0.1675","0.2855"
"10.0800","0.1678","0.2874"
"10.1000","0.1682","0.2891"
"10.1200","0.1685","0.2908"
"10.1400","0.1688","0.2925"
"10.1600","0.1692","0.2944"
"10.1800","0.1696","0.2966"
"10.2000","0.1700","0.2990"
"10.2200","0.1703","0.3013"
"10.2400","0.1706","0.3034"
"10.2600","0.1709","0.3051"
"10.2800","0.1713","0.3068"
"10.3000","0.1716","0.3087"
"10.3200","0.1720","0.3106"
"10.3400","0.1724","0.3129"
"10.3600","0.1727","0.3152"
"10.3800","0.1730","0.3172"
"10.4000","0.1732","0.3188"
"10.4200","0.1735","0.3202"
"10.4400","0.1738","0.3216"
"10.4600","0.1742","0.3232"
"10.4800","0.1745","0.3251"
"10.5000","0.1749","0.3273"
"10.5200","0.1753","0.3296"
"10.5400","0.1756","0.3317"
"10.5600","0.1759","0.3336"
"10.5800","0.1762","0.3353"
"10.6000","0.1765","0.3370"
"10.6200","0.1768","0.3387"
"10.6400","0.1772","0.3406"
"10.6600","0.1775","0.3428"
"10.6800","0.1779","0.3449"
"10.7000","0.1782","0.3470"
"10.7200","0.1785","0.3489"
"10.7400","0.1788","0.3506"
"10.7600","0.1792","0.3524"
"10.7800","0.1796","0.3545"
"10.8000","0.1799","0.3569"
"10.8200","0.1803","0.3593"
"10.8400","0.1806","0.3616"
"10.8600","0.1810","0.3637"
"10.8800","0.1813","0.3655"
"10.9000","0.1816","0.3673"
"10.9200","0.1820","0.3693"
"10.9400","0.1824","0.3716"
"10.9600","0.1827","0.3741"
"10.9800","0.1830","0.3763"
"11.0000","0.1833","0.3781"
"11.0200","0.1835","0.3795"
"11.0400","0.1838","0.3807"
"11.0600","0.1841","0.3821"
"11.0800","0.1844","0.3839"
"11.1000","0.1848","0.3860"
"11.1200","0.1852","0.3885"
"11.1400","0.1856","0.3911"
"11.1600","0.1859","0.3935"
"11.1800","0.1862","0.3955"
"11.2000","0.1865","0.3972"
"11.2200","0.1869","0.3990"
"11.2400","0.1872","0.4010"
"11.2600","0.1876","0.4032"
"11.2800","0.1879","0.4055"
"11.3000","0.1882","0.4077"
"11.3200","0.1885","0.4098"
"11.3400","0.1888","0.4117"
"11.3600","0.1892","0.4135"
"11.3800","0.1895","0.4155"
"11.4000","0.1899","0.4177"
"11.4200","0.1903","0.4203"
"11.4400","0.1907","0.4230"
"11.4600","0.1910","0.4254"
"11.4800","0.1913","0.4275"
"11.5000","0.1916","0.4295"
"11.5200","0.1920","0.4315"
"11.5400","0.1923","0.4337"
"11.5600","0.1927","0.4360"
"11.5800","0.1930","0.4383"
"11.6000","0.1933","0.4405"
"11.6200","0.1936","0.4424"
"11.6400","0.1938","0.4439"
"11.6600","0.1941","0.4454"
"11.6800","0.1945","0.4472"
"11.7000","0.1948","0.4492"
"11.7200","0.1952","0.4517"
"11.7400","0.1956","0.4545"
"11.7600","0.1959","0.4571"
"11.7800","0.1962","0.4594"
"11.8000","0.1965","0.4614"
"11.8200","0.1968","0.4633"
"11.8400","0.1972","0.4653"
"11.8600","0.1976","0.4675"
"11.8800","0.1979","0.4699"
"11.9000","0.1983","0.4724"
"11.9200","0.1986","0.4748"
"11.9400","0.1989","0.4769"
"11.9600","0.1992","0.4788"
"11.9800","0.1996","0.4808"
"12.0000","0.1999","0.4831"
"12.0200","0.2003","0.4855"
"12.0400","0.2007","0.4882"
"12.0600","0.2010","0.4909"
"12.0800","0.2013","0.4931"
"12.1000","0.2016","0.4950"
"12.1200","0.2019","0.4968"
"12.1400","0.2022","0.4989"
"12.1600","0.2026","0.5012"
"12.1800","0.2030","0.5037"
"12.2000","0.2033","0.5063"
"12.2200","0.2036","0.5087"
"12.2400","0.2039","0.5108"
"12.2600","0.2042","0.5125"
"12.2800","0.2045","0.5141"
"12.3000","0.2049","0.5163"
"12.3200","0.2052","0.5188"
"12.3400","0.2057","0.5216"
"12.3600","0.2060","0.5245"
"12.3800","0.2063","0.5272"
"12.4000","0.2066","0.5295"
"12.4200","0.2069","0.5315"
"12.4400","0.2072","0.5334"
"12.4600","0.2076","0.5356"
"12.4800","0.2079","0.5379"
"12.5000","0.2083","0.5405"
"12.5200","0.2086","0.5430"
"12.5400","0.2089","0.5455"
"12.5600","0.2092","0.5477"
"12.5800","0.2096","0.5500"
"12.6000","0.2099","0.5521"
"12.6200","0.2103","0.5544"
"12.6400","0.2106","0.5570"
"12.6600","0.2110","0.5596"
"12.6800","0.2113","0.5622"
"12.7000","0.2116","0.5646"
"12.7200","0.2119","0.5668"
"12.7400","0.2122","0.5691"
"12.7600","0.2126","0.5715"
"12.7800","0.2130","0.5743"
"12.8000","0.2134","0.5772"
"12.8200","0.2136","0.5800"
"12.8400","0.2139","0.5824"
"12.8600","0.2142","0.5843"
"12.8800","0.2145","0.5861"
"12.9000","0.2148","0.5879"
"12.9200","0.2152","0.5903"
"12.9400","0.2156","0.5930"
"12.9600","0.2159","0.5960"
"12.9800","0.2163","0.5990"
"13.0000","0.2166","0.6018"
"13.0200","0.2169","0.6041"
"13.0400","0.2172","0.6062"
"13.0600","0.2176","0.6085"
"13.0800","0.2180","0.6110"
"13.1000","0.2183","0.6138"
"13.1200","0.2186","0.6166"
"13.1400","0.2189","0.6191"
"13.1600","0.2192","0.6214"
"13.1800","0.2195","0.6234"
"13.2000","0.2198","0.6255"
"13.2200","0.2202","0.6278"
"13.2400","0.2206","0.6305"
"13.2600","0.2209","0.6334"
"13.2800","0.2212","0.6364"
"13.3000","0.2216","0.6393"
"13.3200","0.2219","0.6417"
"13.3400","0.2222","0.6440"
"13.3600","0.2226","0.6466"
"13.3800","0.2230","0.6494"
"13.4000","0.2234","0.6525"
"13.4200","0.2237","0.6556"
"13.4400","0.2240","0.6584"
"13.4600","0.2242","0.6606"
"13.4800","0.2245","0.6625"
"13.5000","0.2248","0.6643"
"13.5200","0.2252","0.6664"
"13.5400","0.2256","0.6690"
"13.5600","0.2260","0.6721"
"13.5800","0.2263","0.6754"
"13.6000","0.2267","0.6785"
"13.6200","0.2269","0.6811"
"13.6400","0.2272","0.6833"
"13.6600","0.2275","0.6855"
"13.6800","0.2279","0.6879"
"13.7000","0.2282","0.6904"
"13.7200","0.2285","0.6931"
"13.7400","0.2289","0.6958"
"13.7600","0.2292","0.6984"
"13.7800","0.2294","0.7008"
"13.8000","0.2298","0.7031"
"13.8200","0.2301","0.7055"
"13.8400","0.2305","0.7082"
"13.8600","0.2309","0.7112"
"13.8800","0.2313","0.7145"
"13.9000","0.2316","0.7177"
"13.9200","0.2320","0.7207"
"13.9400","0.2323","0.7232"
"13.9600","0.2326","0.7257"
"13.9800","0.2330","0.7285"
"14.0000","0.2334","0.7314"
"14.0200","0.2337","0.7346"
"14.0400","0.2340","0.7376"
"14.0600","0.2343","0.7402"
"14.0800","0.2345","0.7425"
"14.1000","0.2349","0.7444"
"14.1200","0.2352","0.7464"
"14.1400","0.2356","0.7488"
"14.1600","0.2359","0.7517"
"14.1800","0.2363","0.7551"
"14.2000","0.2366","0.7585"
"14.2200","0.2369","0.7615"
"14.2400","0.2372","0.7639"
"14.2600","0.2375","0.7660"
"14.2800","0.2378","0.7683"
"14.3000","0.2382","0.7709"
"14.3200","0.2386","0.7738"
"14.3400","0.2389","0.7768"
"14.3600","0.2392","0.7798"
"14.3800","0.2395","0.7826"
"14.4000","0.2398","0.7850"
"14.4200","0.2402","0.7875"
"14.4400","0.2405","0.7901"
"14.4600","0.2409","0.7932"
"14.4800","0.2413","0.7965"
"14.5000","0.2417","0.7999"
"14.5200","0.2419","0.8031"
"14.5400","0.2422","0.8059"
"14.5600","0.2426","0.8084"
"14.5800","0.2429","0.8111"
"14.6000","0.2433","0.8140"
"14.6200","0.2437","0.8171"
"14.6400","0.2441","0.8204"
"14.6600","0.2443","0.8235"
"14.6800","0.2446","0.8261"
"14.7000","0.2449","0.8283"
"14.7200","0.2452","0.8303"
"14.7400","0.2455","0.8325"
"14.7600","0.2458","0.8349"
"14.7800","0.2462","0.8378"
"14.8000","0.2466","0.8412"
"14.8200","0.2469","0.8444"
"14.8400","0.2472","0.8473"
"14.8600","0.2475","0.8498"
"14.8800","0.2478","0.8523"
"14.9000","0.2482","0.8550"
"14.9200","0.2486","0.8579"
"14.9400","0.2489","0.8611"
"14.9600","0.2492","0.8643"
"14.9800","0.2495","0.8674"
"15.0000","0.2499","0.8701"
"15.0200","0.2502","0.8725"
"15.0400","0.2505","0.8751"
"15.0600","0.2509","0.8780"
"15.0800","0.2512","0.8812"
"15.1000","0.2517","0.8846"
"15.1200","0.2520","0.8881"
"15.1400","0.2523","0.8912"
"15.1600","0.2526","0.8940"
"15.1800","0.2530","0.8967"
"15.2000","0.2533","0.8995"
"15.2200","0.2537","0.9026"
"15.2400","0.2540","0.9059"
"15.2600","0.2544","0.9091"
"15.2800","0.2546","0.9119"
"15.3000","0.2549","0.9142"
"15.3200","0.2551","0.9162"
"15.3400","0.2554","0.9182"
"15.3600","0.2558","0.9206"
"15.3800","0.2562","0.9236"
"15.4000","0.2566","0.9270"
"15.4200","0.2569","0.9306"
"15.4400","0.2572","0.9341"
"15.4600","0.2576","0.9371"
"15.4800","0.2579","0.9397"
"15.5000","0.2582","0.9424"
"15.5200","0.2585","0.9452"
"15.5400","0.2589","0.9483"
"15.5600","0.2593","0.9515"
"15.5800","0.2596","0.9547"
"15.6000","0.2599","0.9577"
"15.6200","0.2602","0.9603"
"15.6400","0.2605","0.9630"
"15.6600","0.2609","0.9657"
"15.6800","0.2613","0.9688"
"15.7000","0.2616","0.9721"
"15.7200","0.2620","0.9756"
"15.7400","0.2623","0.9790"
"15.7600","0.2626","0.9821"
"15.7800","0.2629","0.9847"
"15.8000","0.2632","0.9872"
"15.8200","0.2636","0.9899"
"15.8400","0.2639","0.9929"
"15.8600","0.2643","0.9961"
"15.8800","0.2646","0.9993"
"15.9000","0.2649","1.0023"
"15.9200","0.2652","1.0048"
"15.9400","0.2654","1.0072"
"15.9600","0.2658","1.0096"
"15.9800","0.2661","1.0123"
"16.0000","0.2666","1.0155"
"16.0200","0.2669","1.0192"
"16.0400","0.2673","1.0230"
"16.0600","0.2676","1.0266"
"16.0800","0.2679","1.0296"
"16.1000","0.2682","1.0323"
"16.1200","0.2686","1.0350"
"16.1400","0.2689","1.0380"
"16.1600","0.2693","1.0412"
"16.1800","0.2696","1.0444"
"16.2000","0.2699","1.0475"
"16.2200","0.2703","1.0503"
"16.2400","0.2705","1.0530"
"16.2600","0.2709","1.0557"
"16.2800","0.2713","1.0586"
"16.3000","0.2717","1.0618"
"16.3200","0.2720","1.0654"
"16.3400","0.2723","1.0688"
"16.3600","0.2726","1.0718"
"16.3800","0.2729","1.0743"
"16.4000","0.2732","1.0767"
